,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,base_rdkit_smiles
4061,HQUQLFOMPYWACS-UHFFFAOYSA-N,-1.6105,0.02744607035,2,G3,285.491,2.8607000000000014,57.62250000000002,14.0,4.0,0.0,8.0,9.0,86.0,0.0,0.0,0.0,0.0,44.760000000000005,98.36400664345334,3.965945885084293,151.93022690019149,O=P(OCCCl)(OCCCl)OCCCl
4062,DICRHEJCQXFJBY-UHFFFAOYSA-N,-1.4567,0.0,1,G1,243.29,1.373,59.44470000000003,13.0,5.0,1.0,7.0,6.0,78.0,0.0,0.0,0.0,0.0,47.56,87.66738883604764,3.85745365114857,204.0560450493849,CCNC(=O)CSP(=S)(OC)OC
4063,QGLZXHRNAYXIBU-WEVVVXLNSA-N,-1.4991,0.0545500000000001,2,G3,190.268,1.4698,51.62670000000003,12.0,4.0,1.0,5.0,3.0,70.0,0.0,0.0,0.0,0.0,50.69,76.72630423807122,3.8317472942012736,180.2451893497452,CNC(=O)O/N=C/C(C)(C)SC
4064,XLSMFKSTNGKWQX-UHFFFAOYSA-N,1.1303,0.0,1,G1,74.079,-0.4322999999999999,17.7668,5.0,2.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,37.3,30.42489110886254,2.847378923087672,40.1577218810798,CC(=O)CO
4065,YOWQWFMSQCOSBA-UHFFFAOYSA-N,1.142,0.0,1,G1,72.107,1.1664,21.822999999999997,5.0,1.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,9.23,32.258019568342,2.847378923087672,38.912609383243264,C=C(C)OC
4066,BFKJFAAPBSQJPD-UHFFFAOYSA-N,-2.8001,0.0,1,G1,100.014,1.991,11.458000000000002,6.0,0.0,0.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,31.07673172174684,3.675948764555208,55.61727061434748,FC(F)=C(F)F
4067,SIQZJFKTROUNPI-UHFFFAOYSA-N,0.8009,0.0,1,G1,158.15699999999998,-0.7334,36.5425,11.0,3.0,2.0,5.0,1.0,62.0,0.0,1.0,1.0,1.0,69.64,63.98510425237831,2.9323631493301465,211.8729352771425,CC1(C)C(=O)NC(=O)N1CO
4068,MLGCXEBRWGEOQX-UHFFFAOYSA-N,-6.6594,0.0,1,G1,356.057,5.133000000000001,78.37580000000001,19.0,2.0,0.0,7.0,2.0,100.0,2.0,0.0,0.0,2.0,34.14,130.32696061487425,2.6298309324423976,724.1397573912055,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl
4069,AQXYVFBSOOBBQV-UHFFFAOYSA-N,-3.824,0.0,1,G1,239.23,1.7498,65.82620000000001,18.0,4.0,2.0,4.0,0.0,88.0,2.0,0.0,1.0,3.0,80.39,102.66971905012124,2.4094150669454457,644.1804464665498,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O
4070,OZTBHAGJSKTDGM-UHFFFAOYSA-N,0.2572,0.0,1,G1,368.3440000000001,0.9554000000000002,79.37820000000005,24.0,6.0,2.0,10.0,2.0,124.0,2.0,0.0,1.0,3.0,142.88,135.79286662099378,2.4389762983347767,1035.8595702093128,O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc(S(=O)(=O)O)c21
4071,XOGPDSATLSAZEK-UHFFFAOYSA-N,-6.1366,0.0,1,G1,223.231,2.0442,64.16140000000001,17.0,3.0,1.0,3.0,0.0,82.0,2.0,0.0,1.0,3.0,60.16,97.87548529792522,2.3304909398632216,659.0218277807028,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
4072,HSUIVCLOAAJSRE-UHFFFAOYSA-N,-1.5213,0.0,1,G1,282.292,1.293,70.75900000000004,20.0,6.0,0.0,6.0,8.0,110.0,1.0,0.0,0.0,1.0,71.06,117.12816515278492,2.7123913375014235,402.0451982557764,COCCOC(=O)c1ccccc1C(=O)OCCOC
4073,MQIUGAXCHLFZKX-UHFFFAOYSA-N,-7.2493,1.0671499999999998,2,G2,390.5640000000004,6.721200000000008,113.75900000000009,28.0,4.0,0.0,4.0,16.0,158.0,1.0,0.0,0.0,1.0,52.60000000000001,170.55049583773726,2.349722997694081,504.2910593939776,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
4074,JZUTXVTYJDCMDU-UHFFFAOYSA-N,-4.1065,0.0,1,G1,383.4000000000002,2.873200000000001,99.34250000000004,28.0,7.0,0.0,7.0,3.0,146.0,2.0,0.0,3.0,5.0,66.46000000000001,162.24456481232437,1.633963267268561,971.8535482014224,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3
4075,KDFFXYVOTKKBDI-UHFFFAOYSA-N,-3.1922,0.0,1,G1,171.24299999999997,3.271600000000001,58.11170000000003,13.0,1.0,1.0,1.0,2.0,66.0,2.0,0.0,0.0,2.0,12.03,78.39281406363344,2.6138711904545664,401.28971348226935,CCNc1cccc2ccccc12
4076,KEQGZUUPPQEDPF-UHFFFAOYSA-N,-2.5955,0.0,1,G1,197.021,1.3368,39.86600000000001,11.0,2.0,0.0,6.0,0.0,62.0,0.0,1.0,1.0,1.0,40.620000000000005,73.86577399125042,3.0578545444003207,228.52230736518896,CC1(C)C(=O)N(Cl)C(=O)N1Cl
4077,CFPIGEXZPWTNOR-UHFFFAOYSA-N,-3.3533,0.1126803369499998,2,G3,225.55299999999997,3.2670000000000003,43.1084,14.0,2.0,0.0,7.0,1.0,76.0,1.0,0.0,0.0,1.0,43.14,81.24919339205375,3.3771158134046155,377.6879236408014,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F
4078,CXJSOEPQXUCJSA-UHFFFAOYSA-N,-3.5319,0.0,1,G1,340.341,2.908800000000001,87.99900000000002,22.0,7.0,0.0,8.0,7.0,118.0,2.0,0.0,0.0,2.0,62.58,133.44807269181788,2.3361423655169005,710.2828184809703,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1
4079,BCPQALWAROJVLE-UHFFFAOYSA-N,-5.444,0.0,1,G1,275.22,2.9522000000000004,71.1403,20.0,6.0,2.0,8.0,4.0,102.0,2.0,0.0,0.0,2.0,118.54000000000002,112.13854470636464,2.378017974613423,669.2930539431334,O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1
4080,QEAYLNJEDDOYNQ-UHFFFAOYSA-N,-1.9763,0.0,1,G1,315.35,3.535700000000002,85.15210000000003,22.0,4.0,3.0,6.0,3.0,112.0,3.0,0.0,0.0,3.0,86.63,127.1428938031409,2.0556376875946096,937.0219636828156,O=S(=O)(O)c1cc(O)c2cc(Nc3ccccc3)ccc2c1
4081,RNNBHZYEKNHLKT-UHFFFAOYSA-N,0.6752,0.0,1,G1,211.265,1.83282,57.06000000000004,15.0,4.0,0.0,5.0,2.0,84.0,1.0,0.0,0.0,1.0,47.36000000000001,89.6281323769881,2.888552175902328,355.5495160170421,Cc1cc(OC(=O)N(C)C)n(C(C)C)n1
4082,KGRVJHAUYBGFFP-UHFFFAOYSA-N,-7.2311,0.9105244830093234,3,G4,340.5070000000001,5.900440000000006,105.89360000000006,25.0,2.0,2.0,2.0,2.0,136.0,2.0,0.0,0.0,2.0,40.46,152.09132808831575,2.5841516969341103,719.7059188024998,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1
4083,HZTMGWSBSDLALI-UHFFFAOYSA-N,0.0985,0.0,1,G1,398.5480000000003,2.095000000000001,108.53800000000008,28.0,4.0,0.0,8.0,9.0,162.0,0.0,2.0,2.0,2.0,65.56,169.25095823422146,1.954914838775001,423.1220394332816,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1
4084,AJYOOHCNOXWTKJ-UHFFFAOYSA-N,-3.4886,0.0,1,G1,218.683,3.421700000000002,61.95580000000003,15.0,1.0,1.0,2.0,2.0,76.0,2.0,0.0,0.0,2.0,20.23,93.95093941903528,2.285395295562661,422.04875793845486,OC(c1ccccc1)c1ccc(Cl)cc1
4085,WVMBPWMAQDVZCM-UHFFFAOYSA-N,-2.8784,0.0,1,G1,151.165,1.4265,42.948000000000015,11.0,2.0,2.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,49.33,64.66690538413799,3.121219318886157,270.54949758389114,CNc1ccccc1C(=O)O
4086,NUIURNJTPRWVAP-UHFFFAOYSA-N,-2.213,0.0,1,G1,212.296,3.1348400000000014,70.17680000000001,16.0,2.0,2.0,2.0,1.0,82.0,2.0,0.0,0.0,2.0,52.04,95.89816294837964,2.5020803743746223,480.7537051739064,Cc1cc(-c2ccc(N)c(C)c2)ccc1N
4087,WJUFSDZVCOTFON-UHFFFAOYSA-N,-1.4199,0.1864629189,2,G3,166.17599999999996,1.5162999999999998,44.93350000000002,12.0,3.0,0.0,3.0,3.0,64.0,1.0,0.0,0.0,1.0,35.53,70.9148420217443,3.097737020758659,281.102178757748,COc1ccc(C=O)cc1OC
4088,BERFDQAMXIBOHM-UHFFFAOYSA-N,-2.1913,0.0,1,G1,180.203,1.9064,49.55050000000003,13.0,3.0,0.0,3.0,4.0,70.0,1.0,0.0,0.0,1.0,35.53,77.2797841361409,2.998837782975782,294.2213743105761,CCOc1ccc(C=O)cc1OC
4089,NCKMMSIFQUPKCK-UHFFFAOYSA-N,-3.1666,0.0,1,G1,218.683,3.6364000000000023,62.36480000000003,15.0,1.0,1.0,2.0,2.0,76.0,2.0,0.0,0.0,2.0,20.23,93.95093941903532,2.28073295107281,451.3480616534616,Oc1ccc(Cl)cc1Cc1ccccc1
4090,KDCGOANMDULRCW-UHFFFAOYSA-N,0.6194,0.0,1,G1,120.11499999999998,0.3529,31.6837,9.0,3.0,1.0,4.0,0.0,44.0,2.0,0.0,0.0,2.0,54.46,50.981172015086,2.954659790285104,282.93578074630994,c1ncc2[nH]cnc2n1
4091,AFZSMODLJJCVPP-UHFFFAOYSA-N,-4.5218,1.2798582353913686,4,G4,332.50000000000006,5.705400000000002,90.954,20.0,6.0,0.0,6.0,3.0,98.0,4.0,0.0,0.0,4.0,25.78,131.21803102882754,1.5677796561680746,740.7970847579146,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
4092,ROVGZAWFACYCSP-VUMXUWRFSA-N,-6.2155,0.0,1,G1,328.45200000000006,4.558200000000005,96.35000000000004,24.0,3.0,0.0,3.0,6.0,130.0,0.0,1.0,2.0,2.0,43.370000000000005,144.70460830956063,2.05187472566039,641.9950082515711,C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O
4093,VJFUPGQZSXIULQ-XIGJTORUSA-N,-4.6168,0.0,1,G1,372.4610000000001,3.711300000000003,102.69200000000006,27.0,5.0,0.0,5.0,7.0,146.0,0.0,1.0,2.0,2.0,69.67000000000002,160.34461775350792,2.070106032515514,750.6648264739564,C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O
4094,ZTHYODDOHIVTJV-UHFFFAOYSA-N,-1.7827,0.0,1,G1,212.201,1.3702,52.00990000000003,15.0,5.0,3.0,5.0,3.0,82.0,1.0,0.0,0.0,1.0,86.99000000000001,86.54894016322208,2.908546519248324,349.07065170154243,CCCOC(=O)c1cc(O)c(O)c(O)c1
4095,XTFIVUDBNACUBN-UHFFFAOYSA-N,-3.5706,0.1035745816173713,3,G5,222.117,-1.6463999999999996,41.10120000000002,15.0,6.0,0.0,12.0,3.0,84.0,0.0,1.0,1.0,1.0,139.14,81.61214034190796,2.7681908301661284,251.6934821381869,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1
4096,ITEQSCBLCCNACE-UHFFFAOYSA-N,-0.8477,0.0,1,G1,211.26099999999997,1.9576,56.27300000000003,15.0,3.0,0.0,4.0,1.0,84.0,0.0,0.0,1.0,1.0,46.61,89.88966108587992,2.705885156094803,315.79472362695407,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1
4097,YBQZXXMEJHZYMB-UHFFFAOYSA-N,-2.9210000000000003,0.0,1,G1,184.242,3.1256000000000013,60.129400000000025,14.0,2.0,2.0,2.0,3.0,70.0,2.0,0.0,0.0,2.0,24.06,83.55835771301207,1.957475895987533,330.5520167096292,c1ccc(NNc2ccccc2)cc1
4098,MWGATWIBSKHFMR-UHFFFAOYSA-N,-0.4745,0.01721610625,2,G3,137.182,1.0908,42.01750000000002,10.0,2.0,2.0,2.0,3.0,54.0,1.0,0.0,0.0,1.0,32.26,60.50538328409423,2.4265223465879537,173.872282370036,OCCNc1ccccc1
4099,MKTOIPPVFPJEQO-UHFFFAOYSA-N,-0.8471,0.0,1,G1,234.16,-0.2826000000000004,45.923600000000015,16.0,6.0,2.0,8.0,6.0,90.0,0.0,0.0,0.0,0.0,127.20000000000002,89.68478750792497,3.625165652316584,264.41343573651113,O=C(O)CCC(=O)OOC(=O)CCC(=O)O
4100,BYEVBITUADOIGY-UHFFFAOYSA-N,-3.8007,0.0,1,G1,186.295,3.3001000000000023,54.62600000000005,13.0,2.0,0.0,2.0,8.0,78.0,0.0,0.0,0.0,0.0,26.3,81.66373950134629,3.021081245629661,121.2586863990795,CCCCCCCCC(=O)OCC
4101,UAHWPYUMFXYFJY-UHFFFAOYSA-N,-4.3861,0.0220238713,2,G3,136.238,3.4750000000000023,48.00200000000003,10.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,63.954920960846245,3.4629046970868087,145.42124551085624,C=CC(=C)CCC=C(C)C
4102,SWXVUIWOUIDPGS-UHFFFAOYSA-N,0.9349,0.0,1,G1,116.15999999999998,0.7363999999999999,31.595799999999983,8.0,2.0,1.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,37.3,49.51971745205236,3.5512529243669317,89.19188266301451,CC(=O)CC(C)(C)O
4103,NEHDRDVHPTWWFG-UHFFFAOYSA-N,-5.6768,0.0,1,G1,370.5740000000003,6.354200000000008,107.13800000000008,26.0,4.0,0.0,4.0,19.0,154.0,0.0,0.0,0.0,0.0,52.60000000000001,160.95317008925966,3.307768947097144,296.10393706164785,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
4104,CWKVFRNCODQPDB-UHFFFAOYSA-N,0.9275,0.0,1,G1,118.18,-1.0844999999999994,33.60489999999999,8.0,3.0,3.0,3.0,4.0,50.0,0.0,0.0,0.0,0.0,58.28,49.88300611823274,2.715842761293259,47.69332843436965,CC(O)CNCCN
4105,MLFHJEHSLIIPHL-UHFFFAOYSA-N,-1.8135,0.05325,2,G3,130.18699999999998,1.5956,36.088,9.0,2.0,0.0,2.0,3.0,54.0,0.0,0.0,0.0,0.0,26.3,56.20397104375984,3.006105030052141,86.91694057588533,CC(=O)OCCC(C)C
4106,UVZICZIVKIMRNE-UHFFFAOYSA-N,0.4255,0.0,1,G1,150.155,-0.1112,32.596599999999995,9.0,3.0,2.0,5.0,4.0,52.0,0.0,0.0,0.0,0.0,74.6,55.86869910086416,3.1028259423155773,107.7360428812364,O=C(O)CSCC(=O)O
4107,NUJGJRNETVAIRJ-UHFFFAOYSA-N,-2.3598,0.0,1,G1,128.215,2.5458000000000007,39.440000000000005,9.0,1.0,0.0,1.0,6.0,54.0,0.0,0.0,0.0,0.0,17.07,57.45536792864957,2.663883887398184,59.58797503894244,CCCCCCCC=O
4108,VXQBJTKSVGFQOL-UHFFFAOYSA-N,-0.8188,0.15739194475,2,G3,204.266,1.3828,53.179000000000045,14.0,4.0,0.0,4.0,9.0,84.0,0.0,0.0,0.0,0.0,44.760000000000005,85.52588784596342,2.884064614706359,136.08368795993283,CCCCOCCOCCOC(C)=O
4109,DIOQZVSQGTUSAI-UHFFFAOYSA-N,-6.4372,0.0,1,G1,142.286,4.147000000000004,48.28400000000003,10.0,0.0,0.0,0.0,7.0,62.0,0.0,0.0,0.0,0.0,0.0,66.02373005739904,2.6476048489438337,40.0,CCCCCCCCCC
4110,JRBPAEWTRLWTQC-UHFFFAOYSA-N,-3.3759,0.8168099592599711,6,G4,185.355,3.8660000000000014,60.89840000000005,13.0,1.0,1.0,1.0,10.0,80.0,0.0,0.0,0.0,0.0,26.02,84.09350498320498,2.758149818433293,71.19366193720087,CCCCCCCCCCCCN
4111,QYPPRTNMGCREIM-UHFFFAOYSA-N,0.2622,0.0,1,G1,139.96999999999997,-1.0298,16.7421,5.0,1.0,2.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,57.53,32.62405180488636,3.472066495600119,53.028652363530185,C[As](=O)(O)O
4112,AKXUUJCMWZFYMV-UHFFFAOYSA-M,0.322,0.0,1,G1,190.563,-4.1927999999999965,35.26319999999999,10.0,4.0,4.0,6.0,4.0,64.0,0.0,0.0,0.0,0.0,80.92,66.24868609272194,0.0,60.14806784229394,OC[P+](CO)(CO)CO
4113,CBTVGIZVANVGBH-UHFFFAOYSA-N,1.0499,0.0,1,G1,89.13799999999999,-0.2840000000000001,25.3522,6.0,2.0,2.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,46.25,37.9682018202281,3.1684898726705697,37.30296890880646,CC(C)(N)CO
4114,KVBKAPANDHPRDG-UHFFFAOYSA-N,-4.9376,0.0,1,G1,259.822,2.9618,27.748,8.0,0.0,0.0,6.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,59.501429965213816,4.020391543176799,67.01955000865388,FC(F)(Br)C(F)(F)Br
4115,LSPHULWDVZXLIL-LDWIPMOCSA-L,-1.4207,0.0,1,G1,198.218,-1.071299999999999,44.62600000000002,14.0,4.0,0.0,4.0,2.0,80.0,0.0,1.0,1.0,1.0,80.25999999999999,82.92941060834937,3.0816750060746867,281.846585677332,CC1(C)[C@@H](C(=O)[O-])CC[C@@]1(C)C(=O)[O-]
4116,VJKUPQSHOVKBCO-ZTYBEOBUSA-N,-2.1672,0.0,1,G1,602.5890000000002,-0.9291999999999958,135.14739999999995,43.0,13.0,3.0,13.0,2.0,232.0,0.0,10.0,10.0,10.0,190.95,245.2905499651882,1.210973990580018e-07,1500.406312219199,CC(C)(O)[C@@H]1C2OC(=O)C1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
4117,ZIJKGAXBCRWEOL-SAXBRCJISA-N,-2.8726,0.0,1,G1,678.5930000000003,-0.8291999999999908,145.01899999999983,47.0,19.0,0.0,19.0,13.0,264.0,0.0,2.0,2.0,2.0,238.08999999999995,268.1222001344054,2.7831467412322763,1214.084515370298,CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
4118,GXRZIMHKGDIBEW-UHFFFAOYSA-N,-1.8253,0.0,1,G1,167.208,1.4178,45.31740000000002,12.0,2.0,1.0,3.0,1.0,66.0,0.0,1.0,1.0,1.0,52.32000000000001,72.26714020789582,2.6146255050426754,211.0586500259616,C#CC1(OC(N)=O)CCCCC1
4119,TXBCBTDQIULDIA-UHFFFAOYSA-N,-1.9582,0.03344962655,2,G3,254.27899999999997,-3.070399999999999,58.199800000000046,17.0,7.0,6.0,7.0,10.0,104.0,0.0,0.0,0.0,0.0,130.61,99.90267780008196,4.276302630183746,152.56410964170607,OCC(CO)(CO)COCC(CO)(CO)CO
4120,PQYJRMFWJJONBO-UHFFFAOYSA-N,-4.9405,0.0,1,G1,697.613,5.619500000000003,104.98950000000004,20.0,4.0,0.0,11.0,12.0,122.0,0.0,0.0,0.0,0.0,44.760000000000005,169.75431993984628,4.448418225801436,254.8173499961941,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr
4121,GRPRVIYRYGLIJU-UHFFFAOYSA-N,-2.1112,0.0,1,G1,258.345,3.653800000000002,66.31550000000004,14.0,5.0,0.0,6.0,9.0,86.0,0.0,0.0,0.0,0.0,35.53,94.9786813778164,3.7767972529836142,167.96932691749925,CCOP(=O)(OCC)SCCSCC
4122,BADXJIPKFRBFOT-UHFFFAOYSA-N,-1.5276,0.0,1,G1,140.182,1.3347,37.646,10.0,2.0,0.0,2.0,0.0,56.0,0.0,1.0,1.0,1.0,34.14,60.611058875164105,2.68468675394851,161.69661270558157,CC1(C)CC(=O)CC(=O)C1
4123,WBLPIVIXQOFTPQ-UHFFFAOYSA-N,-1.1745,0.0,1,G1,157.21299999999997,0.8193999999999999,41.9974,11.0,2.0,1.0,3.0,4.0,64.0,0.0,1.0,1.0,1.0,55.62,66.90297270163992,2.494019373924044,169.47499331586653,CCCC1OC1(CC)C(N)=O
4124,VSNHCAURESNICA-UHFFFAOYSA-N,1.1189,0.0,1,G1,76.05499999999999,-0.9561000000000002,14.5056,5.0,2.0,3.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,75.35000000000001,28.538798260168065,2.847378923087672,42.91260938324327,NC(=O)NO
4125,LCTONWCANYUPML-UHFFFAOYSA-N,1.0552,0.0,1,G1,88.06199999999998,-0.3399999999999999,18.3168,6.0,2.0,1.0,3.0,1.0,34.0,0.0,0.0,0.0,0.0,54.37,34.58641320890631,3.5677034550432034,72.03910001730776,CC(=O)C(=O)O
4126,IRYJRGCIQBGHIV-UHFFFAOYSA-N,-0.4568,0.0,1,G1,143.142,0.3735999999999999,33.32999999999999,10.0,3.0,0.0,4.0,0.0,56.0,0.0,1.0,1.0,1.0,46.61,58.75455354608113,2.920820853904207,197.1696096624243,CN1C(=O)OC(C)(C)C1=O
4127,PBCZLFBEBARBBI-UHFFFAOYSA-N,-2.9501,0.0,1,G1,276.317,1.3875,71.94840000000002,19.0,4.0,2.0,6.0,3.0,98.0,2.0,0.0,0.0,2.0,89.25999999999999,110.66549031303724,2.2268919853722347,679.5880857015135,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
4128,CUPCAVOUAWGFEI-UHFFFAOYSA-N,-0.4702,0.0,1,G1,196.938,-1.1827,17.097800000000003,7.0,2.0,1.0,4.0,1.0,46.0,0.0,0.0,0.0,0.0,60.36,56.85252771435221,0.0,61.20035947603792,CC(O)C(=O)[O-]
4129,PCLIMKBDDGJMGD-UHFFFAOYSA-N,-1.0831,0.0,1,G1,177.98499999999996,0.4453,30.014,8.0,2.0,0.0,4.0,0.0,44.0,0.0,1.0,1.0,1.0,37.38,54.988814491065135,2.7003421243315966,128.97373660251156,O=C1CCC(=O)N1Br
4130,JRNVZBWKYDBUCA-UHFFFAOYSA-N,-0.9702,0.0,1,G1,133.534,0.2892,26.93999999999999,8.0,2.0,0.0,4.0,0.0,44.0,0.0,1.0,1.0,1.0,37.38,51.32606114721573,2.7003421243315966,128.97373660251156,O=C1CCC(=O)N1Cl
4131,RUDATBOHQWOJDD-UZVSRGJWSA-N,-4.2929,0.0,1,G1,392.5800000000002,4.477900000000004,108.64740000000008,28.0,3.0,3.0,4.0,4.0,160.0,0.0,4.0,4.0,4.0,77.76,169.65381840146642,1.5548220176091474,605.412568486979,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
4132,AKNNEGZIBPJZJG-MSOLQXFVSA-N,-3.1393,0.0,1,G1,413.4260000000003,2.881800000000001,105.89450000000004,30.0,8.0,0.0,8.0,4.0,158.0,2.0,0.0,3.0,5.0,75.69000000000001,173.72305215622788,1.685229023858012,1034.8766093427323,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
4133,BTLXPCBPYBNQNR-UHFFFAOYSA-N,-4.4213,0.0,1,G1,224.215,2.1676,61.413800000000016,17.0,3.0,1.0,3.0,0.0,82.0,2.0,0.0,1.0,3.0,54.37,97.32982835310852,2.374093930060625,656.2669402785393,O=C1c2ccccc2C(=O)c2c(O)cccc21
4134,KAQBNBSMMVTKRN-UHFFFAOYSA-N,-1.0977,0.0,1,G1,257.114,1.1094000000000002,53.36449999999999,18.0,7.0,1.0,11.0,4.0,94.0,1.0,0.0,0.0,1.0,166.72,96.71102825363272,3.7641788837453354,545.0484750158275,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
4135,CTQMJYWDVABFRZ-UHFFFAOYSA-N,-3.9756,0.0,1,G1,179.60600000000002,2.5938000000000008,48.41780000000001,12.0,2.0,1.0,3.0,0.0,60.0,2.0,0.0,0.0,2.0,33.120000000000005,74.43021561125636,2.946471324842402,387.2980911891212,Oc1ccc(Cl)c2cccnc12
4136,QJYHUJAGJUHXJN-UHFFFAOYSA-N,-4.2492,0.0,1,G1,266.253,3.256300000000002,67.24160000000003,19.0,5.0,1.0,7.0,3.0,102.0,1.0,1.0,1.0,2.0,106.51,108.715409849543,2.507758804021516,523.0961821950036,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1
4137,YTRMTPPVNRALON-UHFFFAOYSA-N,-3.1926,0.0,1,G1,249.26900000000003,3.6000000000000014,74.13830000000003,19.0,2.0,1.0,3.0,2.0,92.0,3.0,0.0,0.0,3.0,50.19,109.71050780487911,2.309670859666423,751.0486079861878,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
4138,JXTHEWSKYLZVJC-UHFFFAOYSA-N,-3.1633,0.0,1,G1,291.30600000000004,3.790300000000002,85.30250000000004,22.0,2.0,2.0,4.0,3.0,108.0,3.0,0.0,0.0,3.0,66.39999999999999,126.56718622198102,1.9924860950657608,865.5950842823037,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12
4139,XOOMNEFVDUTJPP-UHFFFAOYSA-N,-1.9493,0.0,1,G1,160.17199999999997,2.2509999999999994,47.27760000000003,12.0,2.0,2.0,2.0,0.0,60.0,2.0,0.0,0.0,2.0,40.46,69.7015351556242,2.892065045173516,421.10813525322834,Oc1cc(O)c2ccccc2c1
4140,LDVVMCZRFWMZSG-UHFFFAOYSA-N,-4.7704,0.0,1,G1,300.5940000000001,2.913500000000001,65.08800000000001,16.0,3.0,0.0,7.0,1.0,88.0,0.0,1.0,2.0,2.0,37.38,112.20868669068936,2.179857528512065,340.2558236666764,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
4141,HKIOYBQGHSTUDB-UHFFFAOYSA-N,-5.569,0.0,1,G1,296.56200000000007,3.258500000000001,64.82300000000001,16.0,3.0,0.0,7.0,1.0,84.0,1.0,0.0,1.0,2.0,37.38,110.77156239608723,2.356719300888469,437.0670566154368,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl
4142,JTEDVYBZBROSJT-UHFFFAOYSA-N,-2.9101,0.0,1,G1,203.241,2.5752000000000006,58.87250000000002,15.0,1.0,2.0,3.0,4.0,78.0,2.0,0.0,0.0,2.0,53.09,87.73775238207269,2.110577413682845,473.1817844230892,O=C(O)CCCc1c[nH]c2ccccc12
4143,IYOLBFFHPZOQGW-UHFFFAOYSA-N,-2.9801,0.0,1,G1,191.057,3.315840000000001,47.60080000000002,11.0,1.0,1.0,3.0,0.0,60.0,1.0,0.0,0.0,1.0,20.23,75.56205355424953,3.455546483817784,268.3837992264624,Cc1cc(O)c(Cl)c(C)c1Cl
4144,DHZVWQPHNWDCFS-UHFFFAOYSA-N,-3.307,0.0,1,G1,389.914,2.2996000000000003,60.5001,12.0,2.0,2.0,5.0,1.0,64.0,1.0,0.0,0.0,1.0,57.53,96.07001108041663,3.3738590108748685,335.66852769827057,O=C(O)c1cc(I)cc(I)c1O
